LastName	FirstName	DatasetID	Dataset	SpeciesName	AccSpeciesID	AccSpeciesName	ObservationID	ObsDataID	TraitID	TraitName	DataID	DataName	OriglName	OrigValueStr	OrigUnitStr	ValueKindName	OrigUncertaintyStr	UncertaintyName	Replicates	StdValue	UnitName	RelUncertaintyPercent	OrigObsDataID	ErrorRisk	Reference	Comment	
Rueger	Nadja	208	Response of Tree Growth to Light and Size, Barro Colorado Island, Panama	Virola sebifera	56628	Virola sebifera	1795371	13537144	587	Plant growth rate	2740	Plant growth rate at 5% light and 5 cm dbh	Growth at 5% light and 5 cm dbh	1.53675338576367											Rüger, N., U. Berger, S.P. Hubbell, G. Vieilledent, and R. Condit. 2011. Growth strategies of tropical tree species: Disentangling light and size effects. PLoS ONE 6(9): e25330.		
Rueger	Nadja	208	Response of Tree Growth to Light and Size, Barro Colorado Island, Panama	Virola sebifera	56628	Virola sebifera	1795371	13537145	587	Plant growth rate	2741	Plant growth rate: Constant (a)	Constant (a)	-0.431		Mean	0.0955	mean of upper and lower 95% confidence intervall							Rüger, N., U. Berger, S.P. Hubbell, G. Vieilledent, and R. Condit. 2011. Growth strategies of tropical tree species: Disentangling light and size effects. PLoS ONE 6(9): e25330.	The model is log(predicted_growth) = a + b * (log(light)-log(0.05)) + c * (log(dbh)-log(50))	
Rueger	Nadja	208	Response of Tree Growth to Light and Size, Barro Colorado Island, Panama	Virola sebifera	56628	Virola sebifera	1795371	13537146	587	Plant growth rate	2742	Plant growth rate: Light effect (b)	Light effect (b)	0.458		Mean	0.105	mean of upper and lower 95% confidence intervall							Rüger, N., U. Berger, S.P. Hubbell, G. Vieilledent, and R. Condit. 2011. Growth strategies of tropical tree species: Disentangling light and size effects. PLoS ONE 6(9): e25330.	The model is log(predicted_growth) = a + b * (log(light)-log(0.05)) + c * (log(dbh)-log(50))	
Rueger	Nadja	208	Response of Tree Growth to Light and Size, Barro Colorado Island, Panama	Virola sebifera	56628	Virola sebifera	1795371	13537147	587	Plant growth rate	2743	Plant growth rate: Size effect c	Size effect (c)	-0.026		Mean	0.109	mean of upper and lower 95% confidence intervall							Rüger, N., U. Berger, S.P. Hubbell, G. Vieilledent, and R. Condit. 2011. Growth strategies of tropical tree species: Disentangling light and size effects. PLoS ONE 6(9): e25330.	The model is log(predicted_growth) = a + b * (log(light)-log(0.05)) + c * (log(dbh)-log(50))	
Rueger	Nadja	208	Response of Tree Growth to Light and Size, Barro Colorado Island, Panama	Virola sebifera	56628	Virola sebifera	1795371	13537148	587	Plant growth rate	2744	Plant growth rate: Process error (sigma_p)	Process error (sigma_p)	1.312		Mean	4.65000000000001E-02	mean of upper and lower 95% confidence intervall							Rüger, N., U. Berger, S.P. Hubbell, G. Vieilledent, and R. Condit. 2011. Growth strategies of tropical tree species: Disentangling light and size effects. PLoS ONE 6(9): e25330.	The model is log(predicted_growth) = a + b * (log(light)-log(0.05)) + c * (log(dbh)-log(50))	
Rueger	Nadja	208	Response of Tree Growth to Light and Size, Barro Colorado Island, Panama	Virola sebifera	56628	Virola sebifera	1795372	13537153	587	Plant growth rate	2740	Plant growth rate at 5% light and 5 cm dbh	Growth at 5% light and 5 cm dbh	0.993074095396683											Rüger, N., U. Berger, S.P. Hubbell, G. Vieilledent, and R. Condit. 2011. Growth strategies of tropical tree species: Disentangling light and size effects. PLoS ONE 6(9): e25330.		
Rueger	Nadja	208	Response of Tree Growth to Light and Size, Barro Colorado Island, Panama	Virola sebifera	56628	Virola sebifera	1795372	13537154	587	Plant growth rate	2741	Plant growth rate: Constant (a)	Constant (a)	-0.839		Mean	0.081	mean of upper and lower 95% confidence intervall							Rüger, N., U. Berger, S.P. Hubbell, G. Vieilledent, and R. Condit. 2011. Growth strategies of tropical tree species: Disentangling light and size effects. PLoS ONE 6(9): e25330.	The model is log(predicted_growth) = a + b * (log(light)-log(0.05)) + c * (log(dbh)-log(50))	
Rueger	Nadja	208	Response of Tree Growth to Light and Size, Barro Colorado Island, Panama	Virola sebifera	56628	Virola sebifera	1795372	13537155	587	Plant growth rate	2742	Plant growth rate: Light effect (b)	Light effect (b)	0.448		Mean	0.1035	mean of upper and lower 95% confidence intervall							Rüger, N., U. Berger, S.P. Hubbell, G. Vieilledent, and R. Condit. 2011. Growth strategies of tropical tree species: Disentangling light and size effects. PLoS ONE 6(9): e25330.	The model is log(predicted_growth) = a + b * (log(light)-log(0.05)) + c * (log(dbh)-log(50))	
Rueger	Nadja	208	Response of Tree Growth to Light and Size, Barro Colorado Island, Panama	Virola sebifera	56628	Virola sebifera	1795372	13537156	587	Plant growth rate	2743	Plant growth rate: Size effect c	Size effect (c)	0.096		Mean	0.117	mean of upper and lower 95% confidence intervall							Rüger, N., U. Berger, S.P. Hubbell, G. Vieilledent, and R. Condit. 2011. Growth strategies of tropical tree species: Disentangling light and size effects. PLoS ONE 6(9): e25330.	The model is log(predicted_growth) = a + b * (log(light)-log(0.05)) + c * (log(dbh)-log(50))	
Rueger	Nadja	208	Response of Tree Growth to Light and Size, Barro Colorado Island, Panama	Virola sebifera	56628	Virola sebifera	1795372	13537157	587	Plant growth rate	2744	Plant growth rate: Process error (sigma_p)	Process error (sigma_p)	1.29		Mean	0.0445	mean of upper and lower 95% confidence intervall							Rüger, N., U. Berger, S.P. Hubbell, G. Vieilledent, and R. Condit. 2011. Growth strategies of tropical tree species: Disentangling light and size effects. PLoS ONE 6(9): e25330.	The model is log(predicted_growth) = a + b * (log(light)-log(0.05)) + c * (log(dbh)-log(50))	
Rueger	Nadja	208	Response of Tree Growth to Light and Size, Barro Colorado Island, Panama	Vochysia ferruginea	56785	Vochysia ferruginea	1795379	13537216	587	Plant growth rate	2740	Plant growth rate at 5% light and 5 cm dbh	Growth at 5% light and 5 cm dbh	2.73127354385403											Rüger, N., U. Berger, S.P. Hubbell, G. Vieilledent, and R. Condit. 2011. Growth strategies of tropical tree species: Disentangling light and size effects. PLoS ONE 6(9): e25330.		
Rueger	Nadja	208	Response of Tree Growth to Light and Size, Barro Colorado Island, Panama	Vochysia ferruginea	56785	Vochysia ferruginea	1795379	13537217	587	Plant growth rate	2741	Plant growth rate: Constant (a)	Constant (a)	0.231		Mean	0.548	mean of upper and lower 95% confidence intervall							Rüger, N., U. Berger, S.P. Hubbell, G. Vieilledent, and R. Condit. 2011. Growth strategies of tropical tree species: Disentangling light and size effects. PLoS ONE 6(9): e25330.	The model is log(predicted_growth) = a + b * (log(light)-log(0.05)) + c * (log(dbh)-log(50))	
Rueger	Nadja	208	Response of Tree Growth to Light and Size, Barro Colorado Island, Panama	Vochysia ferruginea	56785	Vochysia ferruginea	1795379	13537218	587	Plant growth rate	2742	Plant growth rate: Light effect (b)	Light effect (b)	0.821		Mean	0.3215	mean of upper and lower 95% confidence intervall							Rüger, N., U. Berger, S.P. Hubbell, G. Vieilledent, and R. Condit. 2011. Growth strategies of tropical tree species: Disentangling light and size effects. PLoS ONE 6(9): e25330.	The model is log(predicted_growth) = a + b * (log(light)-log(0.05)) + c * (log(dbh)-log(50))	
Rueger	Nadja	208	Response of Tree Growth to Light and Size, Barro Colorado Island, Panama	Vochysia ferruginea	56785	Vochysia ferruginea	1795379	13537219	587	Plant growth rate	2743	Plant growth rate: Size effect c	Size effect (c)	0.014		Mean	0.4135	mean of upper and lower 95% confidence intervall							Rüger, N., U. Berger, S.P. Hubbell, G. Vieilledent, and R. Condit. 2011. Growth strategies of tropical tree species: Disentangling light and size effects. PLoS ONE 6(9): e25330.	The model is log(predicted_growth) = a + b * (log(light)-log(0.05)) + c * (log(dbh)-log(50))	
Rueger	Nadja	208	Response of Tree Growth to Light and Size, Barro Colorado Island, Panama	Vochysia ferruginea	56785	Vochysia ferruginea	1795379	13537220	587	Plant growth rate	2744	Plant growth rate: Process error (sigma_p)	Process error (sigma_p)	1.244		Mean	0.18	mean of upper and lower 95% confidence intervall							Rüger, N., U. Berger, S.P. Hubbell, G. Vieilledent, and R. Condit. 2011. Growth strategies of tropical tree species: Disentangling light and size effects. PLoS ONE 6(9): e25330.	The model is log(predicted_growth) = a + b * (log(light)-log(0.05)) + c * (log(dbh)-log(50))	
Rueger	Nadja	208	Response of Tree Growth to Light and Size, Barro Colorado Island, Panama	Vochysia ferruginea	56785	Vochysia ferruginea	1795380	13537225	587	Plant growth rate	2740	Plant growth rate at 5% light and 5 cm dbh	Growth at 5% light and 5 cm dbh	2.09223317433784											Rüger, N., U. Berger, S.P. Hubbell, G. Vieilledent, and R. Condit. 2011. Growth strategies of tropical tree species: Disentangling light and size effects. PLoS ONE 6(9): e25330.		
Rueger	Nadja	208	Response of Tree Growth to Light and Size, Barro Colorado Island, Panama	Vochysia ferruginea	56785	Vochysia ferruginea	1795380	13537226	587	Plant growth rate	2741	Plant growth rate: Constant (a)	Constant (a)	0.142		Mean	0.537	mean of upper and lower 95% confidence intervall							Rüger, N., U. Berger, S.P. Hubbell, G. Vieilledent, and R. Condit. 2011. Growth strategies of tropical tree species: Disentangling light and size effects. PLoS ONE 6(9): e25330.	The model is log(predicted_growth) = a + b * (log(light)-log(0.05)) + c * (log(dbh)-log(50))	
Rueger	Nadja	208	Response of Tree Growth to Light and Size, Barro Colorado Island, Panama	Vochysia ferruginea	56785	Vochysia ferruginea	1795380	13537227	587	Plant growth rate	2742	Plant growth rate: Light effect (b)	Light effect (b)	0.941		Mean	0.36	mean of upper and lower 95% confidence intervall							Rüger, N., U. Berger, S.P. Hubbell, G. Vieilledent, and R. Condit. 2011. Growth strategies of tropical tree species: Disentangling light and size effects. PLoS ONE 6(9): e25330.	The model is log(predicted_growth) = a + b * (log(light)-log(0.05)) + c * (log(dbh)-log(50))	
Rueger	Nadja	208	Response of Tree Growth to Light and Size, Barro Colorado Island, Panama	Vochysia ferruginea	56785	Vochysia ferruginea	1795380	13537228	587	Plant growth rate	2743	Plant growth rate: Size effect c	Size effect (c)	0.055		Mean	0.4085	mean of upper and lower 95% confidence intervall							Rüger, N., U. Berger, S.P. Hubbell, G. Vieilledent, and R. Condit. 2011. Growth strategies of tropical tree species: Disentangling light and size effects. PLoS ONE 6(9): e25330.	The model is log(predicted_growth) = a + b * (log(light)-log(0.05)) + c * (log(dbh)-log(50))	
Rueger	Nadja	208	Response of Tree Growth to Light and Size, Barro Colorado Island, Panama	Vochysia ferruginea	56785	Vochysia ferruginea	1795380	13537229	587	Plant growth rate	2744	Plant growth rate: Process error (sigma_p)	Process error (sigma_p)	1.092		Mean	0.249	mean of upper and lower 95% confidence intervall							Rüger, N., U. Berger, S.P. Hubbell, G. Vieilledent, and R. Condit. 2011. Growth strategies of tropical tree species: Disentangling light and size effects. PLoS ONE 6(9): e25330.	The model is log(predicted_growth) = a + b * (log(light)-log(0.05)) + c * (log(dbh)-log(50))	
Rueger	Nadja	283	Response of Tree Mortality to Light, Size and Past Growth, Barro Colorado Island, Panama	Ficus insipida	24851	Ficus insipida	1795487	13538280	770	Plant mortality rate	2745	Mortality rate at 5% light	Mortality rate	3.73268873441295E-02		Mean	8.89006983254622E-02	mean of upper and lower 95% confidence intervall							Rüger, N., A. Huth, S.P. Hubbell, and R. Condit. 2011. Determinants of mortality across a tropical lowland rainforest community. Oikos 120: 1047–1056.	annual mortality rate at 5% light, 5 cm dbh, and 1 mm growth (posterior mean)	
Rueger	Nadja	283	Response of Tree Mortality to Light, Size and Past Growth, Barro Colorado Island, Panama	Ficus insipida	24851	Ficus insipida	1795487	13538281	770	Plant mortality rate	2746	Mortality rate: constant a	Mortality constant (a)	-3.25		Mean	1.8	mean of upper and lower 95% confidence intervall							Rüger, N., A. Huth, S.P. Hubbell, and R. Condit. 2011. Determinants of mortality across a tropical lowland rainforest community. Oikos 120: 1047–1056.	annual mortality  = 1/(1+exp(-(a+b*(log(light)-log(0.05))+c*(log(dbh)-log(50))+d*(dbh-50)+e*(log(growth)-log(1))))).	
Rueger	Nadja	283	Response of Tree Mortality to Light, Size and Past Growth, Barro Colorado Island, Panama	Ficus insipida	24851	Ficus insipida	1795487	13538282	770	Plant mortality rate	2747	Mortality rate: light effect b	Light effect (b)	0.115		Mean	0.3635	mean of upper and lower 95% confidence intervall							Rüger, N., A. Huth, S.P. Hubbell, and R. Condit. 2011. Determinants of mortality across a tropical lowland rainforest community. Oikos 120: 1047–1056.	annual mortality  = 1/(1+exp(-(a+b*(log(light)-log(0.05))+c*(log(dbh)-log(50))+d*(dbh-50)+e*(log(growth)-log(1))))).	
Rueger	Nadja	283	Response of Tree Mortality to Light, Size and Past Growth, Barro Colorado Island, Panama	Ficus insipida	24851	Ficus insipida	1795487	13538283	770	Plant mortality rate	2748	Mortality rate: log(DBH) effect c	Log(dbh) effect (c)	-1.06		Mean	0.77	mean of upper and lower 95% confidence intervall							Rüger, N., A. Huth, S.P. Hubbell, and R. Condit. 2011. Determinants of mortality across a tropical lowland rainforest community. Oikos 120: 1047–1056.	annual mortality  = 1/(1+exp(-(a+b*(log(light)-log(0.05))+c*(log(dbh)-log(50))+d*(dbh-50)+e*(log(growth)-log(1))))).	
Rueger	Nadja	283	Response of Tree Mortality to Light, Size and Past Growth, Barro Colorado Island, Panama	Ficus insipida	24851	Ficus insipida	1795487	13538284	770	Plant mortality rate	2749	Mortality rate: DBH effect d	Dbh effect (d)	0.0024		Mean	0.00595	mean of upper and lower 95% confidence intervall							Rüger, N., A. Huth, S.P. Hubbell, and R. Condit. 2011. Determinants of mortality across a tropical lowland rainforest community. Oikos 120: 1047–1056.	annual mortality  = 1/(1+exp(-(a+b*(log(light)-log(0.05))+c*(log(dbh)-log(50))+d*(dbh-50)+e*(log(growth)-log(1))))).	
Rueger	Nadja	283	Response of Tree Mortality to Light, Size and Past Growth, Barro Colorado Island, Panama	Ficus insipida	24851	Ficus insipida	1795487	13538285	770	Plant mortality rate	2750	Mortality rate: growth effect e	Growth effect (e) 	-0.375		Mean	0.227	mean of upper and lower 95% confidence intervall							Rüger, N., A. Huth, S.P. Hubbell, and R. Condit. 2011. Determinants of mortality across a tropical lowland rainforest community. Oikos 120: 1047–1056.	annual mortality  = 1/(1+exp(-(a+b*(log(light)-log(0.05))+c*(log(dbh)-log(50))+d*(dbh-50)+e*(log(growth)-log(1))))).	
Rueger	Nadja	283	Response of Tree Mortality to Light, Size and Past Growth, Barro Colorado Island, Panama	Guatteria dumetorum	27171	Guatteria dumetorum	1795502	13538430	770	Plant mortality rate	2745	Mortality rate at 5% light	Mortality rate	0.027922573784073		Mean	6.2889849163523E-03	mean of upper and lower 95% confidence intervall							Rüger, N., A. Huth, S.P. Hubbell, and R. Condit. 2011. Determinants of mortality across a tropical lowland rainforest community. Oikos 120: 1047–1056.	annual mortality rate at 5% light, 5 cm dbh, and 1 mm growth (posterior mean)	
Rueger	Nadja	283	Response of Tree Mortality to Light, Size and Past Growth, Barro Colorado Island, Panama	Guatteria dumetorum	27171	Guatteria dumetorum	1795502	13538431	770	Plant mortality rate	2746	Mortality rate: constant a	Mortality constant (a)	-3.55		Mean	0.23	mean of upper and lower 95% confidence intervall							Rüger, N., A. Huth, S.P. Hubbell, and R. Condit. 2011. Determinants of mortality across a tropical lowland rainforest community. Oikos 120: 1047–1056.	annual mortality  = 1/(1+exp(-(a+b*(log(light)-log(0.05))+c*(log(dbh)-log(50))+d*(dbh-50)+e*(log(growth)-log(1))))).	
Rueger	Nadja	283	Response of Tree Mortality to Light, Size and Past Growth, Barro Colorado Island, Panama	Guatteria dumetorum	27171	Guatteria dumetorum	1795502	13538432	770	Plant mortality rate	2747	Mortality rate: light effect b	Light effect (b)	0.172		Mean	0.217	mean of upper and lower 95% confidence intervall							Rüger, N., A. Huth, S.P. Hubbell, and R. Condit. 2011. Determinants of mortality across a tropical lowland rainforest community. Oikos 120: 1047–1056.	annual mortality  = 1/(1+exp(-(a+b*(log(light)-log(0.05))+c*(log(dbh)-log(50))+d*(dbh-50)+e*(log(growth)-log(1))))).	
Rueger	Nadja	283	Response of Tree Mortality to Light, Size and Past Growth, Barro Colorado Island, Panama	Guatteria dumetorum	27171	Guatteria dumetorum	1795502	13538433	770	Plant mortality rate	2748	Mortality rate: log(DBH) effect c	Log(dbh) effect (c)	-0.63		Mean	0.35	mean of upper and lower 95% confidence intervall							Rüger, N., A. Huth, S.P. Hubbell, and R. Condit. 2011. Determinants of mortality across a tropical lowland rainforest community. Oikos 120: 1047–1056.	annual mortality  = 1/(1+exp(-(a+b*(log(light)-log(0.05))+c*(log(dbh)-log(50))+d*(dbh-50)+e*(log(growth)-log(1))))).	
Rueger	Nadja	283	Response of Tree Mortality to Light, Size and Past Growth, Barro Colorado Island, Panama	Guatteria dumetorum	27171	Guatteria dumetorum	1795502	13538434	770	Plant mortality rate	2749	Mortality rate: DBH effect d	Dbh effect (d)	0.0037		Mean	0.00264	mean of upper and lower 95% confidence intervall							Rüger, N., A. Huth, S.P. Hubbell, and R. Condit. 2011. Determinants of mortality across a tropical lowland rainforest community. Oikos 120: 1047–1056.	annual mortality  = 1/(1+exp(-(a+b*(log(light)-log(0.05))+c*(log(dbh)-log(50))+d*(dbh-50)+e*(log(growth)-log(1))))).	
Rueger	Nadja	283	Response of Tree Mortality to Light, Size and Past Growth, Barro Colorado Island, Panama	Guatteria dumetorum	27171	Guatteria dumetorum	1795502	13538435	770	Plant mortality rate	2750	Mortality rate: growth effect e	Growth effect (e) 	-0.382		Mean	0.104	mean of upper and lower 95% confidence intervall							Rüger, N., A. Huth, S.P. Hubbell, and R. Condit. 2011. Determinants of mortality across a tropical lowland rainforest community. Oikos 120: 1047–1056.	annual mortality  = 1/(1+exp(-(a+b*(log(light)-log(0.05))+c*(log(dbh)-log(50))+d*(dbh-50)+e*(log(growth)-log(1))))).	
Rueger	Nadja	283	Response of Tree Mortality to Light, Size and Past Growth, Barro Colorado Island, Panama	Ocotea puberula	38587	Ocotea puberula	1795571	13539120	770	Plant mortality rate	2745	Mortality rate at 5% light	Mortality rate	0.06723245058785		Mean	2.63634066986713E-02	mean of upper and lower 95% confidence intervall							Rüger, N., A. Huth, S.P. Hubbell, and R. Condit. 2011. Determinants of mortality across a tropical lowland rainforest community. Oikos 120: 1047–1056.	annual mortality rate at 5% light, 5 cm dbh, and 1 mm growth (posterior mean)	
Rueger	Nadja	283	Response of Tree Mortality to Light, Size and Past Growth, Barro Colorado Island, Panama	Ocotea puberula	38587	Ocotea puberula	1795571	13539121	770	Plant mortality rate	2746	Mortality rate: constant a	Mortality constant (a)	-2.63		Mean	0.42	mean of upper and lower 95% confidence intervall							Rüger, N., A. Huth, S.P. Hubbell, and R. Condit. 2011. Determinants of mortality across a tropical lowland rainforest community. Oikos 120: 1047–1056.	annual mortality  = 1/(1+exp(-(a+b*(log(light)-log(0.05))+c*(log(dbh)-log(50))+d*(dbh-50)+e*(log(growth)-log(1))))).	
Rueger	Nadja	283	Response of Tree Mortality to Light, Size and Past Growth, Barro Colorado Island, Panama	Ocotea puberula	38587	Ocotea puberula	1795571	13539122	770	Plant mortality rate	2747	Mortality rate: light effect b	Light effect (b)	0.071		Mean	0.298	mean of upper and lower 95% confidence intervall							Rüger, N., A. Huth, S.P. Hubbell, and R. Condit. 2011. Determinants of mortality across a tropical lowland rainforest community. Oikos 120: 1047–1056.	annual mortality  = 1/(1+exp(-(a+b*(log(light)-log(0.05))+c*(log(dbh)-log(50))+d*(dbh-50)+e*(log(growth)-log(1))))).	
Rueger	Nadja	283	Response of Tree Mortality to Light, Size and Past Growth, Barro Colorado Island, Panama	Ocotea puberula	38587	Ocotea puberula	1795571	13539123	770	Plant mortality rate	2748	Mortality rate: log(DBH) effect c	Log(dbh) effect (c)	-1		Mean	0.545	mean of upper and lower 95% confidence intervall							Rüger, N., A. Huth, S.P. Hubbell, and R. Condit. 2011. Determinants of mortality across a tropical lowland rainforest community. Oikos 120: 1047–1056.	annual mortality  = 1/(1+exp(-(a+b*(log(light)-log(0.05))+c*(log(dbh)-log(50))+d*(dbh-50)+e*(log(growth)-log(1))))).	
Rueger	Nadja	283	Response of Tree Mortality to Light, Size and Past Growth, Barro Colorado Island, Panama	Ocotea puberula	38587	Ocotea puberula	1795571	13539124	770	Plant mortality rate	2749	Mortality rate: DBH effect d	Dbh effect (d)	0.0061		Mean	0.00673	mean of upper and lower 95% confidence intervall							Rüger, N., A. Huth, S.P. Hubbell, and R. Condit. 2011. Determinants of mortality across a tropical lowland rainforest community. Oikos 120: 1047–1056.	annual mortality  = 1/(1+exp(-(a+b*(log(light)-log(0.05))+c*(log(dbh)-log(50))+d*(dbh-50)+e*(log(growth)-log(1))))).	
Rueger	Nadja	283	Response of Tree Mortality to Light, Size and Past Growth, Barro Colorado Island, Panama	Ocotea puberula	38587	Ocotea puberula	1795571	13539125	770	Plant mortality rate	2750	Mortality rate: growth effect e	Growth effect (e) 	-0.387		Mean	0.168	mean of upper and lower 95% confidence intervall							Rüger, N., A. Huth, S.P. Hubbell, and R. Condit. 2011. Determinants of mortality across a tropical lowland rainforest community. Oikos 120: 1047–1056.	annual mortality  = 1/(1+exp(-(a+b*(log(light)-log(0.05))+c*(log(dbh)-log(50))+d*(dbh-50)+e*(log(growth)-log(1))))).	
Rueger	Nadja	283	Response of Tree Mortality to Light, Size and Past Growth, Barro Colorado Island, Panama	Schizolobium parahyba	48890	Schizolobium parahyba	1795624	13539650	770	Plant mortality rate	2745	Mortality rate at 5% light	Mortality rate	1.00508138834738E-02		Mean	2.21000861103487E-02	mean of upper and lower 95% confidence intervall							Rüger, N., A. Huth, S.P. Hubbell, and R. Condit. 2011. Determinants of mortality across a tropical lowland rainforest community. Oikos 120: 1047–1056.	annual mortality rate at 5% light, 5 cm dbh, and 1 mm growth (posterior mean)	
Rueger	Nadja	283	Response of Tree Mortality to Light, Size and Past Growth, Barro Colorado Island, Panama	Schizolobium parahyba	48890	Schizolobium parahyba	1795624	13539651	770	Plant mortality rate	2746	Mortality rate: constant a	Mortality constant (a)	-4.59		Mean	1.62	mean of upper and lower 95% confidence intervall							Rüger, N., A. Huth, S.P. Hubbell, and R. Condit. 2011. Determinants of mortality across a tropical lowland rainforest community. Oikos 120: 1047–1056.	annual mortality  = 1/(1+exp(-(a+b*(log(light)-log(0.05))+c*(log(dbh)-log(50))+d*(dbh-50)+e*(log(growth)-log(1))))).	
Rueger	Nadja	283	Response of Tree Mortality to Light, Size and Past Growth, Barro Colorado Island, Panama	Schizolobium parahyba	48890	Schizolobium parahyba	1795624	13539652	770	Plant mortality rate	2747	Mortality rate: light effect b	Light effect (b)	0.121		Mean	0.3855	mean of upper and lower 95% confidence intervall							Rüger, N., A. Huth, S.P. Hubbell, and R. Condit. 2011. Determinants of mortality across a tropical lowland rainforest community. Oikos 120: 1047–1056.	annual mortality  = 1/(1+exp(-(a+b*(log(light)-log(0.05))+c*(log(dbh)-log(50))+d*(dbh-50)+e*(log(growth)-log(1))))).	
Rueger	Nadja	283	Response of Tree Mortality to Light, Size and Past Growth, Barro Colorado Island, Panama	Schizolobium parahyba	48890	Schizolobium parahyba	1795624	13539653	770	Plant mortality rate	2748	Mortality rate: log(DBH) effect c	Log(dbh) effect (c)	-0.99		Mean	0.775	mean of upper and lower 95% confidence intervall							Rüger, N., A. Huth, S.P. Hubbell, and R. Condit. 2011. Determinants of mortality across a tropical lowland rainforest community. Oikos 120: 1047–1056.	annual mortality  = 1/(1+exp(-(a+b*(log(light)-log(0.05))+c*(log(dbh)-log(50))+d*(dbh-50)+e*(log(growth)-log(1))))).	
Rueger	Nadja	283	Response of Tree Mortality to Light, Size and Past Growth, Barro Colorado Island, Panama	Schizolobium parahyba	48890	Schizolobium parahyba	1795624	13539654	770	Plant mortality rate	2749	Mortality rate: DBH effect d	Dbh effect (d)	0.0065		Mean	0.012235	mean of upper and lower 95% confidence intervall							Rüger, N., A. Huth, S.P. Hubbell, and R. Condit. 2011. Determinants of mortality across a tropical lowland rainforest community. Oikos 120: 1047–1056.	annual mortality  = 1/(1+exp(-(a+b*(log(light)-log(0.05))+c*(log(dbh)-log(50))+d*(dbh-50)+e*(log(growth)-log(1))))).	
Rueger	Nadja	283	Response of Tree Mortality to Light, Size and Past Growth, Barro Colorado Island, Panama	Schizolobium parahyba	48890	Schizolobium parahyba	1795624	13539655	770	Plant mortality rate	2750	Mortality rate: growth effect e	Growth effect (e) 	-0.356		Mean	0.249	mean of upper and lower 95% confidence intervall							Rüger, N., A. Huth, S.P. Hubbell, and R. Condit. 2011. Determinants of mortality across a tropical lowland rainforest community. Oikos 120: 1047–1056.	annual mortality  = 1/(1+exp(-(a+b*(log(light)-log(0.05))+c*(log(dbh)-log(50))+d*(dbh-50)+e*(log(growth)-log(1))))).	
Rueger	Nadja	283	Response of Tree Mortality to Light, Size and Past Growth, Barro Colorado Island, Panama	Virola sebifera	56628	Virola sebifera	1795667	13540080	770	Plant mortality rate	2745	Mortality rate at 5% light	Mortality rate	1.27423494641116E-02		Mean	3.15642193883178E-03	mean of upper and lower 95% confidence intervall							Rüger, N., A. Huth, S.P. Hubbell, and R. Condit. 2011. Determinants of mortality across a tropical lowland rainforest community. Oikos 120: 1047–1056.	annual mortality rate at 5% light, 5 cm dbh, and 1 mm growth (posterior mean)	
Rueger	Nadja	283	Response of Tree Mortality to Light, Size and Past Growth, Barro Colorado Island, Panama	Virola sebifera	56628	Virola sebifera	1795667	13540081	770	Plant mortality rate	2746	Mortality rate: constant a	Mortality constant (a)	-4.35		Mean	0.245	mean of upper and lower 95% confidence intervall							Rüger, N., A. Huth, S.P. Hubbell, and R. Condit. 2011. Determinants of mortality across a tropical lowland rainforest community. Oikos 120: 1047–1056.	annual mortality  = 1/(1+exp(-(a+b*(log(light)-log(0.05))+c*(log(dbh)-log(50))+d*(dbh-50)+e*(log(growth)-log(1))))).	
Rueger	Nadja	283	Response of Tree Mortality to Light, Size and Past Growth, Barro Colorado Island, Panama	Virola sebifera	56628	Virola sebifera	1795667	13540082	770	Plant mortality rate	2747	Mortality rate: light effect b	Light effect (b)	0.222		Mean	0.209	mean of upper and lower 95% confidence intervall							Rüger, N., A. Huth, S.P. Hubbell, and R. Condit. 2011. Determinants of mortality across a tropical lowland rainforest community. Oikos 120: 1047–1056.	annual mortality  = 1/(1+exp(-(a+b*(log(light)-log(0.05))+c*(log(dbh)-log(50))+d*(dbh-50)+e*(log(growth)-log(1))))).	
Rueger	Nadja	283	Response of Tree Mortality to Light, Size and Past Growth, Barro Colorado Island, Panama	Virola sebifera	56628	Virola sebifera	1795667	13540083	770	Plant mortality rate	2748	Mortality rate: log(DBH) effect c	Log(dbh) effect (c)	-1.24		Mean	0.4	mean of upper and lower 95% confidence intervall							Rüger, N., A. Huth, S.P. Hubbell, and R. Condit. 2011. Determinants of mortality across a tropical lowland rainforest community. Oikos 120: 1047–1056.	annual mortality  = 1/(1+exp(-(a+b*(log(light)-log(0.05))+c*(log(dbh)-log(50))+d*(dbh-50)+e*(log(growth)-log(1))))).	
Rueger	Nadja	283	Response of Tree Mortality to Light, Size and Past Growth, Barro Colorado Island, Panama	Virola sebifera	56628	Virola sebifera	1795667	13540084	770	Plant mortality rate	2749	Mortality rate: DBH effect d	Dbh effect (d)	0.0102		Mean	0.004115	mean of upper and lower 95% confidence intervall							Rüger, N., A. Huth, S.P. Hubbell, and R. Condit. 2011. Determinants of mortality across a tropical lowland rainforest community. Oikos 120: 1047–1056.	annual mortality  = 1/(1+exp(-(a+b*(log(light)-log(0.05))+c*(log(dbh)-log(50))+d*(dbh-50)+e*(log(growth)-log(1))))).	
